month,app_type,classification,score_borda,relative_score
2020-04-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",17130,0.002845579708375423
2020-04-01,Paid,Hobby,208400,0.03461872803417619
2020-04-01,Paid,Licensing Exams,720417,0.11967332146927596
2020-04-01,Paid,Parents,9228,0.0015329252509567078
2020-04-01,Paid,Preschool,516923,0.0858695621478429
2020-04-01,Paid,Professional,17796,0.0029562134553560437
2020-04-01,Paid,Subject Learning,1127455,0.1872891459490025
2020-04-01,Paid,Teaching and Learning,54109,0.0089884105335952
2020-04-01,Paid,Translating,12369,0.0020546979225274727
2020-04-01,Paid,Unknown,2532918,0.42076007377576535
2020-04-01,Paid,Well-being,46394,0.0077068199060344065
2020-05-01,Free,Cognitive Development,188928,0.025267212325469426
2020-05-01,Free,Education Management,187148,0.025029155298774943
2020-05-01,Free,Licensing Exam,289490,0.038716364414486705
2020-05-01,Free,Non-Education,2132997,0.2852668111057615
2020-05-01,Free,Parents,176870,0.02365457657946825
2020-05-01,Free,Preschool,613182,0.08200690097897609
2020-05-01,Free,Professional & Career,90116,0.012052105066067511
2020-05-01,Free,Subject Learning,2109194,0.28208340020328465
2020-05-01,Free,Teaching and Learning,861904,0.11527095704274327
2020-05-01,Free,Unknown,827371,0.11065251698496764
2020-05-01,Paid,Cognitive Development,24765,0.0039900462323346
2020-05-01,Paid,Education Management,63531,0.010235882381847344
2020-05-01,Paid,Entertainment,742371,0.11960810060748917
2020-05-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",16018,0.0025807615808413334
2020-05-01,Paid,Hobby,216203,0.034833836687641326
2020-05-01,Paid,Licensing Exams,980458,0.15796780734352178
2020-05-01,Paid,Parents,8331,0.001342260252839877
2020-05-01,Paid,Preschool,445726,0.07181374306293446
2020-05-01,Paid,Professional,30361,0.004891653287297024
2020-05-01,Paid,Subject Learning,1077952,0.17367568407985248
2020-05-01,Paid,Teaching and Learning,38627,0.0062234409778473086
2020-05-01,Paid,Translating,18921,0.0030484823243288094
2020-05-01,Paid,Unknown,2498448,0.40254080472779796
2020-05-01,Paid,Well-being,44983,0.007247496453426501
2020-06-01,Free,Cognitive Development,175520,0.02425649530127142
2020-06-01,Free,Education Management,162365,0.02243850193477059
2020-06-01,Free,Licensing Exam,472105,0.06524391929242676
2020-06-01,Free,Non-Education,2214250,0.3060046987285793
2020-06-01,Free,Parents,182925,0.025279850746268658
2020-06-01,Free,Preschool,549526,0.07594333886124931
2020-06-01,Free,Professional & Career,99040,0.013687119955776672
2020-06-01,Free,Subject Learning,1967013,0.2718370646766169
2020-06-01,Free,Teaching and Learning,706864,0.09768711995577667
2020-06-01,Free,Unknown,706392,0.09762189054726368
2020-06-01,Paid,Cognitive Development,31979,0.005310099234544687
2020-06-01,Paid,Education Management,52825,0.008771568593915478
2020-06-01,Paid,Entertainment,684255,0.11362024928025813
2020-06-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",15851,0.0026320517516735305
2020-06-01,Paid,Hobby,203258,0.03375090372479077
2020-06-01,Paid,Licensing Exams,1205129,0.2001111535829014
2020-06-01,Paid,Parents,7775,0.0012910354153846256
2020-06-01,Paid,Preschool,339231,0.056329162057407324
2020-06-01,Paid,Professional,21141,0.003510453982848408
2020-06-01,Paid,Subject Learning,972047,0.1614079874493092
2020-06-01,Paid,Teaching and Learning,33371,0.005541240237530591
2020-06-01,Paid,Translating,21577,0.003582851595852613
2020-06-01,Paid,Unknown,2405402,0.3994159704484899
2020-06-01,Paid,Well-being,28457,0.004725272645093285
2020-07-01,Free,Cognitive Development,174115,0.02328612314770235
2020-07-01,Free,Education Management,114055,0.015253704595303055
2020-07-01,Free,Licensing Exam,570694,0.07632455999572033
2020-07-01,Free,Non-Education,2598921,0.3475794415021666
2020-07-01,Free,Parents,161626,0.021615845503664473
2020-07-01,Free,Preschool,521065,0.06968718236773123
2020-07-01,Free,Professional & Career,108537,0.014515727812550153
2020-07-01,Free,Subject Learning,1930151,0.25813820681538546
2020-07-01,Free,Teaching and Learning,569845,0.07621101481838122
2020-07-01,Free,Unknown,728191,0.09738819344139517
2020-07-01,Paid,Cognitive Development,37874,0.006203327429848137
2020-07-01,Paid,Education Management,69528,0.011387890097229795
2020-07-01,Paid,Entertainment,706210,0.1156691097912302
2020-07-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",20657,0.003383380015799043
2020-07-01,Paid,Hobby,198107,0.032447657684557346
2020-07-01,Paid,Licensing Exams,1338005,0.21914989485594225
2020-07-01,Paid,Parents,7593,0.0012436464375253974
2020-07-01,Paid,Preschool,286135,0.04686563590166332
2020-07-01,Paid,Professional,45141,0.007393578801044905
2020-07-01,Paid,Subject Learning,960935,0.15739014743098484
2020-07-01,Paid,Teaching and Learning,26813,0.004391662311256221
2020-07-01,Paid,Translating,24164,0.003957786450199355
2020-07-01,Paid,Unknown,2360029,0.38654572083585226
2020-07-01,Paid,Well-being,24242,0.003970561956866942
2020-08-01,Free,Cognitive Development,162888,0.02178462526079281
2020-08-01,Free,Education Management,251676,0.03365912373615792
2020-08-01,Free,Licensing Exam,505501,0.06760565452308351
2020-08-01,Free,Non-Education,2538718,0.33952789814369017
2020-08-01,Free,Parents,201428,0.026938961108436313
2020-08-01,Free,Preschool,439997,0.05884515594072647
2020-08-01,Free,Professional & Career,111486,0.0149101267854277
2020-08-01,Free,Subject Learning,1836221,0.24557601776065907
2020-08-01,Free,Teaching and Learning,656904,0.08785427700208634
2020-08-01,Free,Unknown,772381,0.10329815973893972
2020-08-01,Paid,Cognitive Development,43827,0.007251952353248363
2020-08-01,Paid,Education Management,86131,0.014251897417976013
2020-08-01,Paid,Entertainment,680461,0.1125943083086621
2020-08-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",16854,0.002788792410195722
2020-08-01,Paid,Hobby,192687,0.031883472359284626
2020-08-01,Paid,Licensing Exams,1333876,0.2207133775330621
2020-08-01,Paid,Parents,8545,0.0014139213922583626
2020-08-01,Paid,Preschool,271470,0.04491951320729991
2020-08-01,Paid,Professional,38528,0.0063751390755915965
2020-08-01,Paid,Subject Learning,891732,0.14755283217803794
2020-08-01,Paid,Teaching and Learning,16462,0.002723929076577784
2020-08-01,Paid,Translating,24691,0.0040855626794910746
2020-08-01,Paid,Unknown,2417897,0.4000838259306399
2020-08-01,Paid,Well-being,20315,0.003361476077674504
2020-09-01,Free,Cognitive Development,148890,0.020576285240464346
2020-09-01,Free,Education Management,507390,0.07012023217247097
2020-09-01,Free,Licensing Exam,397092,0.054877280265339966
2020-09-01,Free,Non-Education,2016961,0.278739773355445
2020-09-01,Free,Parents,356566,0.04927667219458264
2020-09-01,Free,Preschool,362173,0.05005154781647319
2020-09-01,Free,Professional & Career,97807,0.013516721945826423
2020-09-01,Free,Subject Learning,1782697,0.2463649806522941
2020-09-01,Free,Teaching and Learning,891892,0.12325760088446655
2020-09-01,Free,Unknown,674532,0.09321890547263681
2020-09-01,Paid,Cognitive Development,40275,0.006857750586292979
2020-09-01,Paid,Education Management,120537,0.020524213095468574
2020-09-01,Paid,Entertainment,538755,0.09173550383906327
2020-09-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",11463,0.0019518409676145601
2020-09-01,Paid,Hobby,185494,0.03158464524528441
2020-09-01,Paid,Licensing Exams,1331232,0.2266730485038355
2020-09-01,Paid,Parents,22765,0.0038762679601976324
2020-09-01,Paid,Preschool,257290,0.04380957537795954
2020-09-01,Paid,Professional,24038,0.004093025663396911
2020-09-01,Paid,Subject Learning,982548,0.16730153005738035
2020-09-01,Paid,Teaching and Learning,38156,0.0064969418093257575
2020-09-01,Paid,Translating,21107,0.0035939550993143612
2020-09-01,Paid,Unknown,2280863,0.3883696977158029
2020-09-01,Paid,Well-being,18394,0.003132004079063266
2020-10-01,Free,Cognitive Development,161652,0.021619322741133044
2020-10-01,Free,Education Management,397120,0.05311079013534478
2020-10-01,Free,Licensing Exam,400337,0.05354103140212914
2020-10-01,Free,Non-Education,2066571,0.27638300433317287
2020-10-01,Free,Parents,296212,0.03961536404001498
2020-10-01,Free,Preschool,419522,0.05610683143422671
2020-10-01,Free,Professional & Career,108839,0.014556117263146632
2020-10-01,Free,Subject Learning,1986783,0.2657121649815439
2020-10-01,Free,Teaching and Learning,950953,0.12718036163269672
2020-10-01,Free,Unknown,689211,0.09217501203659123
2020-10-01,Paid,Cognitive Development,38414,0.006258222123387038
2020-10-01,Paid,Education Management,101088,0.01646876550239363
2020-10-01,Paid,Entertainment,589282,0.09600295853891187
2020-10-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",18269,0.0029762966619502735
2020-10-01,Paid,Hobby,219576,0.0357722544115383
2020-10-01,Paid,Licensing Exams,1346335,0.21933835274874494
2020-10-01,Paid,Parents,16675,0.002716609931469747
2020-10-01,Paid,Preschool,273381,0.044537903428793456
2020-10-01,Paid,Professional,19496,0.0031761935366677175
2020-10-01,Paid,Subject Learning,1054596,0.1718096532106908
2020-10-01,Paid,Teaching and Learning,53426,0.008703904179832246
2020-10-01,Paid,Translating,19993,0.003257162360412273
2020-10-01,Paid,Unknown,2372366,0.3864943350333528
2020-10-01,Paid,Well-being,15268,0.0024873883318548783
2020-11-01,Free,Cognitive Development,156591,0.021640547263681593
2020-11-01,Free,Education Management,311054,0.04298700939745716
2020-11-01,Free,Licensing Exam,335803,0.046407269209508016
2020-11-01,Free,Non-Education,1965310,0.27160171365395247
2020-11-01,Free,Parents,242609,0.033528054173576564
2020-11-01,Free,Preschool,508069,0.0702140685461581
2020-11-01,Free,Professional & Career,91079,0.012586926478717524
2020-11-01,Free,Subject Learning,2117910,0.29269071310116085
2020-11-01,Free,Teaching and Learning,911636,0.1259861802100608
2020-11-01,Free,Unknown,595939,0.08235751796572692
2020-11-01,Paid,Cognitive Development,33613,0.0057927790259797
2020-11-01,Paid,Education Management,107961,0.018605724464457036
2020-11-01,Paid,Entertainment,543194,0.09361267397251113
2020-11-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",18829,0.0032449420248169387
2020-11-01,Paid,Hobby,203985,0.0351542566749314
2020-11-01,Paid,Licensing Exams,1135818,0.1957439885678223
2020-11-01,Paid,Parents,27116,0.004673102551645659
2020-11-01,Paid,Preschool,314964,0.05428009559214203
2020-11-01,Paid,Professional,21279,0.003667168800577813
2020-11-01,Paid,Subject Learning,999051,0.17217391124517434
2020-11-01,Paid,Teaching and Learning,73196,0.012614412685139978
2020-11-01,Paid,Translating,21653,0.0037316230104286565
2020-11-01,Paid,Unknown,2285334,0.3938486556557966
2020-11-01,Paid,Well-being,16576,0.0028566657285764288
2020-12-01,Free,Cognitive Development,149151,0.019947440218263522
2020-12-01,Free,Education Management,264385,0.03535882415877601
2020-12-01,Free,Licensing Exam,364205,0.04870874124003638
2020-12-01,Free,Non-Education,2127119,0.28448068795805914
2020-12-01,Free,Parents,228695,0.03058564703364896
2020-12-01,Free,Preschool,555568,0.07430161022842775
2020-12-01,Free,Professional & Career,105183,0.014067164179104478
2020-12-01,Free,Subject Learning,2250662,0.3010033167495854
2020-12-01,Free,Teaching and Learning,822932,0.11005884555716043
2020-12-01,Free,Unknown,609300,0.0814877226769379
2020-12-01,Paid,Cognitive Development,31173,0.005656857249507635
2020-12-01,Paid,Education Management,79735,0.014469236608266491
2020-12-01,Paid,Entertainment,570318,0.10349364876093722
2020-12-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",12719,0.002308073247890406
2020-12-01,Paid,Hobby,186299,0.03380703970506602
2020-12-01,Paid,Licensing Exams,1074472,0.19498074367539114
2020-12-01,Paid,Parents,10984,0.0019932287565711314
2020-12-01,Paid,Preschool,323733,0.05874671568199581
2020-12-01,Paid,Professional,19599,0.0035565632192313913
2020-12-01,Paid,Subject Learning,912617,0.16560947269989768
2020-12-01,Paid,Teaching and Learning,63565,0.011534922242483972
2020-12-01,Paid,Translating,19271,0.003497042185713972
2020-12-01,Paid,Unknown,2191335,0.3976540365332119
2020-12-01,Paid,Well-being,14837,0.002692419433835203
2021-01-01,Free,Cognitive Development,157563,0.021072460279248917
2021-01-01,Free,Education Management,246653,0.03298734820521051
2021-01-01,Free,Licensing Exam,416907,0.055757101588830044
2021-01-01,Free,Non-Education,1934015,0.2586549777991762
2021-01-01,Free,Parents,212723,0.02844955330872519
2021-01-01,Free,Preschool,583075,0.07798039373027336
2021-01-01,Free,Professional & Career,114361,0.015294629005510084
2021-01-01,Free,Subject Learning,2341556,0.3131594714599048
2021-01-01,Free,Teaching and Learning,922614,0.12339030653185684
2021-01-01,Free,Unknown,547733,0.07325375809126411
2021-01-01,Paid,Cognitive Development,32763,0.0054789604440561735
2021-01-01,Paid,Education Management,59020,0.009869921722925109
2021-01-01,Paid,Entertainment,517489,0.08653974792400528
2021-01-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",16628,0.0027807024467773416
2021-01-01,Paid,Hobby,220120,0.036810694165541766
2021-01-01,Paid,Licensing Exams,1195857,0.19998331043395548
2021-01-01,Paid,Parents,22280,0.003725887088898194
2021-01-01,Paid,Preschool,375423,0.06278203359853801
2021-01-01,Paid,Professional,27163,0.004542471768211025
2021-01-01,Paid,Subject Learning,1119559,0.1872239866858067
2021-01-01,Paid,Teaching and Learning,59866,0.010011398405026002
2021-01-01,Paid,Translating,25847,0.004322396929387416
2021-01-01,Paid,Unknown,2278069,0.3809617538024785
2021-01-01,Paid,Well-being,29700,0.0049667345843930144
2021-02-01,Free,Cognitive Development,134302,0.020279490401964317
2021-02-01,Free,Education Management,213788,0.032281810353197625
2021-02-01,Free,Licensing Exam,401209,0.06058222561601243
2021-02-01,Free,Non-Education,1737825,0.26241013095704935
2021-02-01,Free,Parents,196330,0.02964566685989527
2021-02-01,Free,Preschool,486013,0.073387559148262
2021-02-01,Free,Professional & Career,142556,0.021525837543316
2021-02-01,Free,Subject Learning,1990969,0.30063466460744065
2021-02-01,Free,Teaching and Learning,838407,0.12659876032702191
2021-02-01,Free,Unknown,481154,0.07265385418584042
2021-02-01,Paid,Cognitive Development,31205,0.005910793520004925
2021-02-01,Paid,Education Management,58898,0.011156350480411794
2021-02-01,Paid,Entertainment,450455,0.08532435491279662
2021-02-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",13295,0.0025183143678405855
2021-02-01,Paid,Hobby,188880,0.035777301075421576
2021-02-01,Paid,Licensing Exams,1141794,0.21627651262235228
2021-02-01,Paid,Parents,20947,0.003967742088240448
2021-02-01,Paid,Preschool,287937,0.05454049523376568
2021-02-01,Paid,Professional,15063,0.0028532056654970096
2021-02-01,Paid,Subject Learning,999949,0.18940849445715124
2021-02-01,Paid,Teaching and Learning,50919,0.009644983023397877
2021-02-01,Paid,Translating,37612,0.007124395637699895
2021-02-01,Paid,Unknown,1955806,0.3704651636336085
2021-02-01,Paid,Well-being,26565,0.005031893281811595
2021-03-01,Free,Cognitive Development,134529,0.02098503255176648
2021-03-01,Free,Education Management,224026,0.034945572348282064
2021-03-01,Free,Licensing Exam,412961,0.06441733773097279
2021-03-01,Free,Non-Education,1837703,0.2866612944084838
2021-03-01,Free,Parents,186386,0.02907414964203664
2021-03-01,Free,Preschool,474515,0.07401907931599486
2021-03-01,Free,Professional & Career,109524,0.017084529768300306
2021-03-01,Free,Subject Learning,1860639,0.2902390561298027
2021-03-01,Free,Teaching and Learning,727492,0.11348068670063481
2021-03-01,Free,Unknown,442937,0.06909326140372551
2021-03-01,Paid,Cognitive Development,29613,0.005840966650098227
2021-03-01,Paid,Education Management,59091,0.011655305451016592
2021-03-01,Paid,Entertainment,438582,0.08650737295557291
2021-03-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",15552,0.0030675282255201307
2021-03-01,Paid,Hobby,213476,0.0421067165297798
2021-03-01,Paid,Licensing Exams,1137742,0.2244120176414432
2021-03-01,Paid,Parents,12377,0.0024412806614752224
2021-03-01,Paid,Preschool,260046,0.051292338280195984
2021-03-01,Paid,Professional,18490,0.0036470291210048363
2021-03-01,Paid,Subject Learning,885751,0.17470847436231232
2021-03-01,Paid,Teaching and Learning,53815,0.010614649656402124
2021-03-01,Paid,Translating,26901,0.005306042746573883
2021-03-01,Paid,Unknown,1893369,0.37345440128760443
2021-03-01,Paid,Well-being,25075,0.00494587643100034
2021-04-01,Free,Cognitive Development,152620,0.02109176340519624
2021-04-01,Free,Education Management,242115,0.03345978441127695
2021-04-01,Free,Licensing Exam,477993,0.06605762852404644
2021-04-01,Free,Non-Education,2266557,0.31323341625207296
2021-04-01,Free,Parents,191901,0.026520315091210615
2021-04-01,Free,Preschool,521986,0.07213736871199558
2021-04-01,Free,Professional & Career,106323,0.014693615257048093
2021-04-01,Free,Subject Learning,2021562,0.27937562189054727
2021-04-01,Free,Teaching and Learning,771053,0.10655790491984522
2021-04-01,Free,Unknown,483890,0.06687258153676064
2021-04-01,Paid,Cognitive Development,31262,0.005531152141715825
2021-04-01,Paid,Education Management,48320,0.008549205792582325
2021-04-01,Paid,Entertainment,544525,0.09634222442479079
2021-04-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",8931,0.0015801522544195519
2021-04-01,Paid,Hobby,225952,0.03997744510028066
2021-04-01,Paid,Licensing Exams,1387812,0.24554408918491852
2021-04-01,Paid,Parents,10408,0.001841476280819471
2021-04-01,Paid,Preschool,304477,0.05387078915786608
2021-04-01,Paid,Professional,20618,0.0036479206339292713
2021-04-01,Paid,Subject Learning,921034,0.16295755811186402
2021-04-01,Paid,Teaching and Learning,44036,0.007791242265773081
2021-04-01,Paid,Translating,22049,0.003901105929649166
2021-04-01,Paid,Unknown,2051035,0.3628874234848736
2021-04-01,Paid,Well-being,31528,0.005578215236517706
2021-05-01,Free,Cognitive Development,136874,0.018305515433584763
2021-05-01,Free,Education Management,220457,0.029483897715722462
2021-05-01,Free,Licensing Exam,505623,0.06762197079120526
2021-05-01,Free,Non-Education,2377637,0.31798494088696305
2021-05-01,Free,Parents,206710,0.0276453752741668
2021-05-01,Free,Preschool,495748,0.06630128925266142
2021-05-01,Free,Professional & Career,110824,0.014821590969881775
2021-05-01,Free,Subject Learning,2131576,0.28507676670411386
2021-05-01,Free,Teaching and Learning,787265,0.10528874444979404
2021-05-01,Free,Unknown,504486,0.0674699085219066
2021-05-01,Paid,Cognitive Development,43027,0.007420174106011898
2021-05-01,Paid,Education Management,45579,0.007860276467750862
2021-05-01,Paid,Entertainment,584175,0.1007432590787064
2021-05-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",7713,0.0013301369577165447
2021-05-01,Paid,Hobby,201679,0.03478033080452678
2021-05-01,Paid,Licensing Exams,1476720,0.2546661283805492
2021-05-01,Paid,Parents,10619,0.0018312880012954736
2021-05-01,Paid,Preschool,274165,0.04728082445382555
2021-05-01,Paid,Professional,23136,0.003989893511439126
2021-05-01,Paid,Subject Learning,974281,0.1680185615585418
2021-05-01,Paid,Teaching and Learning,52944,0.009130399467048456
2021-05-01,Paid,Translating,26425,0.0045570944000596
2021-05-01,Paid,Unknown,2046518,0.3529300176885969
2021-05-01,Paid,Well-being,31670,0.005461615123931411
2021-06-01,Free,Cognitive Development,124077,0.017242975068790127
2021-06-01,Free,Education Management,224774,0.031236832596792573
2021-06-01,Free,Licensing Exam,529880,0.07363739959420773
2021-06-01,Free,Non-Education,2371883,0.32962047305372577
2021-06-01,Free,Parents,208836,0.029021929458850997
2021-06-01,Free,Preschool,434840,0.0604296950999194
2021-06-01,Free,Professional & Career,108339,0.01505586592178771
2021-06-01,Free,Subject Learning,2032611,0.2824718585841741
2021-06-01,Free,Teaching and Learning,665246,0.09244920648155869
2021-06-01,Free,Unknown,495314,0.06883376414019289
2021-06-01,Paid,Cognitive Development,42147,0.007635789490847723
2021-06-01,Paid,Education Management,54324,0.009841901637146457
2021-06-01,Paid,Entertainment,551631,0.09993921732568915
2021-06-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",6585,0.0011930071843128161
2021-06-01,Paid,Hobby,181320,0.032849819690144236
2021-06-01,Paid,Licensing Exams,1468086,0.2659737502185368
2021-06-01,Paid,Parents,9395,0.0017020960511190443
2021-06-01,Paid,Preschool,237260,0.042984492718308086
2021-06-01,Paid,Professional,17679,0.0032029117709136334
2021-06-01,Paid,Subject Learning,914809,0.16573632638937327
2021-06-01,Paid,Teaching and Learning,37776,0.00684389360586195
2021-06-01,Paid,Translating,33539,0.00607627455651747
2021-06-01,Paid,Unknown,1942585,0.3519389310764331
2021-06-01,Paid,Well-being,22529,0.00408158828479627
2021-07-01,Free,Cognitive Development,158692,0.021223452629326487
2021-07-01,Free,Education Management,149617,0.020009763012892527
2021-07-01,Free,Licensing Exam,544872,0.07287112822981864
2021-07-01,Free,Non-Education,2720520,0.3638420799229658
2021-07-01,Free,Parents,173287,0.023175386508318623
2021-07-01,Free,Preschool,537839,0.07193053549457017
2021-07-01,Free,Professional & Career,86033,0.011506045043599209
2021-07-01,Free,Subject Learning,2041021,0.27296594982078853
2021-07-01,Free,Teaching and Learning,530345,0.07092828866420585
2021-07-01,Free,Unknown,534974,0.07154737067351415
2021-07-01,Paid,Cognitive Development,46501,0.008216856739974767
2021-07-01,Paid,Education Management,53180,0.009397054717787963
2021-07-01,Paid,Entertainment,570337,0.10078014284654069
2021-07-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",2043,0.00036100381324634845
2021-07-01,Paid,Hobby,202112,0.03571375560589622
2021-07-01,Paid,Licensing Exams,1453575,0.2568507674202452
2021-07-01,Paid,Parents,8962,0.001583610462219175
2021-07-01,Paid,Preschool,284307,0.05023784196408693
2021-07-01,Paid,Professional,17834,0.003151317672753489
2021-07-01,Paid,Subject Learning,920572,0.1626676467781779
2021-07-01,Paid,Teaching and Learning,40082,0.007082601489251169
2021-07-01,Paid,Translating,36232,0.006402295722732108
2021-07-01,Paid,Unknown,1997267,0.3529226642540845
2021-07-01,Paid,Well-being,26216,0.004632440513003559
2021-08-01,Free,Cognitive Development,141783,0.01896204461563152
2021-08-01,Free,Education Management,272129,0.03639450596479966
2021-08-01,Free,Licensing Exam,494862,0.06618279569892473
2021-08-01,Free,Non-Education,2683925,0.358947868185952
2021-08-01,Free,Parents,225706,0.030185898464665916
2021-08-01,Free,Preschool,436326,0.05835419675814476
2021-08-01,Free,Professional & Career,79200,0.01059220028887819
2021-08-01,Free,Subject Learning,1974516,0.2640715775958915
2021-08-01,Free,Teaching and Learning,675790,0.09038008880329536
2021-08-01,Free,Unknown,492963,0.0659288236238164
2021-08-01,Paid,Cognitive Development,40856,0.0071050576755526266
2021-08-01,Paid,Education Management,82307,0.014313588753223761
2021-08-01,Paid,Entertainment,624239,0.10855820683202702
2021-08-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",3117,0.0005420615031989802
2021-08-01,Paid,Hobby,191242,0.033257916584786454
2021-08-01,Paid,Licensing Exams,1495674,0.2601050037650406
2021-08-01,Paid,Parents,10981,0.001909649459938403
2021-08-01,Paid,Preschool,265726,0.046211047481248706
2021-08-01,Paid,Professional,12258,0.0021317259885188
2021-08-01,Paid,Subject Learning,998278,0.17360541331102713
2021-08-01,Paid,Teaching and Learning,40396,0.00702506143189798
2021-08-01,Paid,Translating,32923,0.005725470282265006
2021-08-01,Paid,Unknown,1931150,0.3358364042036287
2021-08-01,Paid,Well-being,21123,0.003673392727645832
2021-09-01,Free,Cognitive Development,107578,0.014867053620784963
2021-09-01,Free,Education Management,530522,0.07331702598120508
2021-09-01,Free,Licensing Exam,378307,0.052281232725262576
2021-09-01,Free,Non-Education,2207555,0.30507946379215034
2021-09-01,Free,Parents,399437,0.05520135433941404
2021-09-01,Free,Preschool,343632,0.04748922056384743
2021-09-01,Free,Professional & Career,74652,0.010316749585406302
2021-09-01,Free,Subject Learning,1843382,0.2547515201768933
2021-09-01,Free,Teaching and Learning,923935,0.12768587617468213
2021-09-01,Free,Unknown,427000,0.05901050304035379
2021-09-01,Paid,Cognitive Development,32579,0.005922095693679014
2021-09-01,Paid,Education Management,83954,0.01526086196221885
2021-09-01,Paid,Entertainment,553252,0.10056819689736646
2021-09-01,Paid,"Exclusion criteria: Exclude apps providing public services not related to education (e.g., waste sorting). 

Based on the provided description and summary of the app ""Amenzi Ordine Publică,"" it focuses on public order fines and contraventions and does not relate to education management or educational tasks.

Thus, the best category for this app is:

**Well-being**",1610,0.0002926601205323433
2021-09-01,Paid,Hobby,187693,0.03411817143048268
2021-09-01,Paid,Licensing Exams,1444225,0.2625261258234929
2021-09-01,Paid,Parents,9605,0.0017459630172131412
2021-09-01,Paid,Preschool,214042,0.03890779970123219
2021-09-01,Paid,Professional,10323,0.0018764785243822236
