month,app_type,classification,score_borda,relative_score
2020-10-01,Paid,Teaching and Learning,53426,0.014256323498410953
2020-10-01,Paid,Translating,19993,0.00533498064058193
2020-10-01,Paid,Well-being,15268,0.004074150173580999
2020-11-01,Free,Cognitive Development,156591,0.02358276527881295
2020-11-01,Free,Education Management,311054,0.0468450515740744
2020-11-01,Free,Licensing Exam,335803,0.050572276369147816
2020-11-01,Free,Non-Education,1965310,0.295977702614479
2020-11-01,Free,Parents,242609,0.03653716434231553
2020-11-01,Free,Preschool,508069,0.07651571273215713
2020-11-01,Free,Professional & Career,91079,0.013716590856620142
2020-11-01,Free,Subject Learning,2117910,0.3189594191981068
2020-11-01,Free,Teaching and Learning,911636,0.1372933170342863
2020-11-01,Paid,Cognitive Development,33613,0.009608090084455607
2020-11-01,Paid,Education Management,107961,0.03086005455055817
2020-11-01,Paid,Entertainment,543194,0.15526899965298482
2020-11-01,Paid,Hobby,203985,0.05830798369314482
2020-11-01,Paid,Licensing Exams,1135818,0.32466729133210953
2020-11-01,Paid,Parents,27116,0.0077509585794216
2020-11-01,Paid,Preschool,314964,0.09003071684647236
2020-11-01,Paid,Professional,21279,0.006082484422905746
2020-11-01,Paid,Subject Learning,999051,0.2855732010521363
2020-11-01,Paid,Teaching and Learning,73196,0.02092267163959815
2020-11-01,Paid,Translating,21653,0.0061893902537327
2020-11-01,Paid,Well-being,16576,0.0047381578924801755
2020-12-01,Free,Cognitive Development,149151,0.021717118769929673
2020-12-01,Free,Education Management,264385,0.03849575561670962
2020-12-01,Free,Licensing Exam,364205,0.05303003829409281
2020-12-01,Free,Non-Education,2127119,0.3097189825128496
2020-12-01,Free,Parents,228695,0.033299116178162176
2020-12-01,Free,Preschool,555568,0.08089343176225629
2020-12-01,Free,Professional & Career,105183,0.015315161839863714
2020-12-01,Free,Subject Learning,2250662,0.3277074506035324
2020-12-01,Free,Teaching and Learning,822932,0.1198229444226037
2020-12-01,Paid,Cognitive Development,31173,0.009427500065777476
2020-12-01,Paid,Education Management,79735,0.024113871547325156
2020-12-01,Paid,Entertainment,570318,0.17247852251993964
2020-12-01,Paid,Hobby,186299,0.0563415081883129
2020-12-01,Paid,Licensing Exams,1074472,0.3249473855797022
2020-12-01,Paid,Parents,10984,0.003321838152327328
2020-12-01,Paid,Preschool,323733,0.09790501006622204
2020-12-01,Paid,Professional,19599,0.0059272310585818735
2020-12-01,Paid,Subject Learning,912617,0.27599835843613524
2020-12-01,Paid,Teaching and Learning,63565,0.019223656423223472
2020-12-01,Paid,Translating,19271,0.005828035600282223
2020-12-01,Paid,Well-being,14837,0.004487082362170481
2021-01-01,Free,Cognitive Development,157563,0.022738112469544915
2021-01-01,Free,Education Management,246653,0.03559480115858839
2021-01-01,Free,Licensing Exam,416907,0.06016436762019359
2021-01-01,Free,Non-Education,1934015,0.2791001097198385
2021-01-01,Free,Parents,212723,0.03069832066448978
2021-01-01,Free,Preschool,583075,0.08414427834059965
2021-01-01,Free,Professional & Career,114361,0.016503578125128527
2021-01-01,Free,Subject Learning,2341556,0.33791285823281936
2021-01-01,Free,Teaching and Learning,922614,0.13314357366879734
2021-01-01,Paid,Cognitive Development,32763,0.008890699188377371
2021-01-01,Paid,Education Management,59020,0.01601590410212839
2021-01-01,Paid,Entertainment,517489,0.14042789220444457
2021-01-01,Paid,Hobby,220120,0.05973264674619622
2021-01-01,Paid,Licensing Exams,1195857,0.3245125556058785
2021-01-01,Paid,Parents,22280,0.006045990230352771
2021-01-01,Paid,Preschool,375423,0.10187629220151383
2021-01-01,Paid,Professional,27163,0.007371060710371288
2021-01-01,Paid,Subject Learning,1119559,0.3038080240710735
2021-01-01,Paid,Teaching and Learning,59866,0.01624547805791288
2021-01-01,Paid,Translating,25847,0.007013945668039859
2021-01-01,Paid,Well-being,29700,0.00805951121371083
2021-02-01,Free,Cognitive Development,134302,0.021868307204921875
2021-02-01,Free,Education Management,213788,0.034810960825049794
2021-02-01,Free,Licensing Exam,401209,0.0653286002098219
2021-02-01,Free,Non-Education,1737825,0.28296891310921174
2021-02-01,Free,Parents,196330,0.031968286053389465
2021-02-01,Free,Preschool,486013,0.07913718030696264
2021-02-01,Free,Professional & Career,142556,0.02321230065006361
2021-02-01,Free,Subject Learning,1990969,0.32418818578633307
2021-02-01,Free,Teaching and Learning,838407,0.13651726585424592
2021-02-01,Paid,Cognitive Development,31205,0.009426854496855801
2021-02-01,Paid,Education Management,58898,0.017792753602173146
2021-02-01,Paid,Entertainment,450455,0.13607991483355808
2021-02-01,Paid,Hobby,188880,0.05705958267476763
2021-02-01,Paid,Licensing Exams,1141794,0.3449295274277511
2021-02-01,Paid,Parents,20947,0.006327970554258564
2021-02-01,Paid,Preschool,287937,0.086984143671244
2021-02-01,Paid,Professional,15063,0.004550447341327958
2021-02-01,Paid,Subject Learning,999949,0.30207895296511655
2021-02-01,Paid,Teaching and Learning,50919,0.01538234270550875
2021-02-01,Paid,Translating,37612,0.011362373059950021
2021-02-01,Paid,Well-being,26565,0.008025136667488364
2021-03-01,Free,Cognitive Development,134529,0.02254257239926103
2021-03-01,Free,Education Management,224026,0.03753928390396756
2021-03-01,Free,Licensing Exam,412961,0.06919848687324841
2021-03-01,Free,Non-Education,1837703,0.307937715480225
2021-03-01,Free,Parents,186386,0.031232075606067587
2021-03-01,Free,Preschool,474515,0.07951288377996825
2021-03-01,Free,Professional & Career,109524,0.01835256858711999
2021-03-01,Free,Subject Learning,1860639,0.3117810239159486
2021-03-01,Free,Teaching and Learning,727492,0.12190338945419356
2021-03-01,Paid,Cognitive Development,29613,0.009368359412444134
2021-03-01,Paid,Education Management,59091,0.018694010267137285
2021-03-01,Paid,Entertainment,438582,0.1387496642632821
2021-03-01,Paid,Hobby,213476,0.0675352005514782
2021-03-01,Paid,Licensing Exams,1137742,0.3599357030572051
2021-03-01,Paid,Parents,12377,0.0039155838465478356
2021-03-01,Paid,Preschool,260046,0.08226807117713326
2021-03-01,Paid,Professional,18490,0.005849490613449905
2021-03-01,Paid,Subject Learning,885751,0.280215909159214
2021-03-01,Paid,Teaching and Learning,53815,0.017024896558291328
2021-03-01,Paid,Translating,26901,0.008510391941179876
2021-03-01,Paid,Well-being,25075,0.007932719152636906
2021-04-01,Free,Cognitive Development,152620,0.022603304744739053
2021-04-01,Free,Education Management,242115,0.03585768004371967
2021-04-01,Free,Licensing Exam,477993,0.07079164883273525
2021-04-01,Free,Non-Education,2266557,0.3356812907372658
2021-04-01,Free,Parents,191901,0.028420893616958254
2021-04-01,Free,Preschool,521986,0.07730709363443428
2021-04-01,Free,Professional & Career,106323,0.015746633274635633
2021-04-01,Free,Subject Learning,2021562,0.29939707735804066
2021-04-01,Free,Teaching and Learning,771053,0.11419437775747136
2021-04-01,Paid,Cognitive Development,31262,0.0087031785170521
2021-04-01,Paid,Education Management,48320,0.013452037167934151
2021-04-01,Paid,Entertainment,544525,0.15159293333752782
2021-04-01,Paid,Hobby,225952,0.06290386386939274
2021-04-01,Paid,Licensing Exams,1387812,0.38635965658329946
2021-04-01,Paid,Parents,10408,0.002897533171437472
2021-04-01,Paid,Preschool,304477,0.08476481624133043
2021-04-01,Paid,Professional,20618,0.0057399441707050155
2021-04-01,Paid,Subject Learning,921034,0.2564110844563548
2021-04-01,Paid,Teaching and Learning,44036,0.012259393806439327
2021-04-01,Paid,Translating,22049,0.006138327142296774
2021-04-01,Paid,Well-being,31528,0.008777231536229883
2021-05-01,Free,Cognitive Development,136874,0.019629946101331563
2021-05-01,Free,Education Management,220457,0.03161710060099984
2021-05-01,Free,Licensing Exam,505623,0.07251451873689356
2021-05-01,Free,Non-Education,2377637,0.34099161388234195
2021-05-01,Free,Parents,206710,0.029645558386590932
2021-05-01,Free,Preschool,495748,0.07109828396805032
2021-05-01,Free,Professional & Career,110824,0.015893954635167885
2021-05-01,Free,Subject Learning,2131576,0.30570248543106743
2021-05-01,Free,Teaching and Learning,787265,0.11290653825755653
2021-05-01,Paid,Cognitive Development,43027,0.011490965222918368
2021-05-01,Paid,Education Management,45579,0.012172512698895957
2021-05-01,Paid,Entertainment,584175,0.15601214607335714
2021-05-01,Paid,Hobby,201679,0.05386121215034638
2021-05-01,Paid,Licensing Exams,1476720,0.3943788357075328
2021-05-01,Paid,Parents,10619,0.002835953231742166
2021-05-01,Paid,Preschool,274165,0.07321961745744335
2021-05-01,Paid,Professional,23136,0.006178794045539763
2021-05-01,Paid,Subject Learning,974281,0.2601954374776334
2021-05-01,Paid,Teaching and Learning,52944,0.014139439485955101
2021-05-01,Paid,Translating,26425,0.0070571677322522584
2021-05-01,Paid,Well-being,31670,0.008457918716383312
2021-06-01,Free,Cognitive Development,124077,0.018517612006054486
2021-06-01,Free,Education Management,224774,0.033545924877687976
2021-06-01,Free,Licensing Exam,529880,0.07908083085316497
2021-06-01,Free,Non-Education,2371883,0.35398671081470806
2021-06-01,Free,Parents,208836,0.031167291447217412
2021-06-01,Free,Preschool,434840,0.06489678509887194
2021-06-01,Free,Professional & Career,108339,0.016168827156716692
2021-06-01,Free,Subject Learning,2032611,0.3033527717243197
2021-06-01,Free,Teaching and Learning,665246,0.09928324602125875
2021-06-01,Paid,Cognitive Development,42147,0.011804245629807631
2021-06-01,Paid,Education Management,54324,0.015214697121827646
2021-06-01,Paid,Entertainment,551631,0.1544970655329303
2021-06-01,Paid,Hobby,181320,0.05078287464343179
2021-06-01,Paid,Licensing Exams,1468086,0.4111715602458483
2021-06-01,Paid,Parents,9395,0.0026312878186357915
2021-06-01,Paid,Preschool,237260,0.06645017007445746
2021-06-01,Paid,Professional,17679,0.004951414299697941
2021-06-01,Paid,Subject Learning,914809,0.2562134942073858
2021-06-01,Paid,Teaching and Learning,37776,0.010580045623926095
2021-06-01,Paid,Translating,33539,0.009393375428336967
2021-06-01,Paid,Well-being,22529,0.006309769373714289
2021-07-01,Free,Cognitive Development,158692,0.022858950428868204
2021-07-01,Free,Education Management,149617,0.021551732830363057
2021-07-01,Free,Licensing Exam,544872,0.07848664102839636
2021-07-01,Free,Non-Education,2720520,0.3918800684391433
2021-07-01,Free,Parents,173287,0.024961302037703758
2021-07-01,Free,Preschool,537839,0.07747356539530692
2021-07-01,Free,Professional & Career,86033,0.012392710925861533
2021-07-01,Free,Subject Learning,2041021,0.2940009443656833
2021-07-01,Free,Teaching and Learning,530345,0.07639408454867358
2021-07-01,Paid,Cognitive Development,46501,0.01270550368724914
2021-07-01,Paid,Education Management,53180,0.014530411950020628
2021-07-01,Paid,Entertainment,570337,0.1558336133948649
2021-07-01,Paid,Hobby,202112,0.05522321587142853
2021-07-01,Paid,Licensing Exams,1453575,0.39716140560833463
2021-07-01,Paid,Parents,8962,0.002448694093570607
2021-07-01,Paid,Preschool,284307,0.07768141839553432
2021-07-01,Paid,Professional,17834,0.004872797418515756
2021-07-01,Paid,Subject Learning,920572,0.25152858950083473
2021-07-01,Paid,Teaching and Learning,40082,0.010951635422728975
2021-07-01,Paid,Translating,36232,0.009899696987084382
2021-07-01,Paid,Well-being,26216,0.007163017669833411
2021-08-01,Free,Cognitive Development,141783,0.020300427949395187
2021-08-01,Free,Education Management,272129,0.038963311239295
2021-08-01,Free,Licensing Exam,494862,0.07085412479559328
2021-08-01,Free,Non-Education,2683925,0.384283208029739
2021-08-01,Free,Parents,225706,0.03231648639643815
2021-08-01,Free,Preschool,436326,0.06247296590880292
2021-08-01,Free,Professional & Career,79200,0.01133982137204107
2021-08-01,Free,Subject Learning,1974516,0.2827103375787505
2021-08-01,Free,Teaching and Learning,675790,0.09675931672994488
2021-08-01,Paid,Cognitive Development,40856,0.010706490534729664
2021-08-01,Paid,Education Management,82307,0.021568903378744723
2021-08-01,Paid,Entertainment,624239,0.16358451500169155
2021-08-01,Paid,Hobby,191242,0.05011578869303824
2021-08-01,Paid,Licensing Exams,1495674,0.3919478050724803
2021-08-01,Paid,Parents,10981,0.002877618282794851
2021-08-01,Paid,Preschool,265726,0.06963464127255665
2021-08-01,Paid,Professional,12258,0.003212261625580483
2021-08-01,Paid,Subject Learning,998278,0.2616030438131207
2021-08-01,Paid,Teaching and Learning,40396,0.010585945556122467
2021-08-01,Paid,Translating,32923,0.008627613762358153
2021-08-01,Paid,Well-being,21123,0.005535373006782227
2021-09-01,Free,Cognitive Development,107578,0.015799383169334703
2021-09-01,Free,Education Management,530522,0.07791481862241151
2021-09-01,Free,Licensing Exam,378307,0.05555984726097812
2021-09-01,Free,Non-Education,2207555,0.32421133793508594
2021-09-01,Free,Parents,399437,0.05866309296519313
2021-09-01,Free,Preschool,343632,0.05046732266118373
2021-09-01,Free,Professional & Career,74652,0.010963724482302834
2021-09-01,Free,Subject Learning,1843382,0.2707272727272727
2021-09-01,Free,Teaching and Learning,923935,0.13569320017623734
2021-09-01,Paid,Cognitive Development,32579,0.008807253636685582
2021-09-01,Paid,Education Management,83954,0.022695729513315364
2021-09-01,Paid,Entertainment,553252,0.14956354366320548
2021-09-01,Paid,Hobby,187693,0.05074004287517808
2021-09-01,Paid,Licensing Exams,1444225,0.3904249941202073
2021-09-01,Paid,Parents,9605,0.0025965705264239234
2021-09-01,Paid,Preschool,214042,0.05786310761237162
2021-09-01,Paid,Professional,10323,0.0027906712695756545
2021-09-01,Paid,Subject Learning,1014432,0.2742367758731154
2021-09-01,Paid,Teaching and Learning,79381,0.021459486200734772
2021-09-01,Paid,Translating,41798,0.011299474738518184
2021-09-01,Paid,Well-being,27826,0.00752234997066862
2021-10-01,Free,Cognitive Development,117846,0.016676810832695697
2021-10-01,Free,Education Management,443706,0.06279043011499819
2021-10-01,Free,Licensing Exam,428623,0.0606559805979204
2021-10-01,Free,Non-Education,2274148,0.3218228535678195
2021-10-01,Free,Parents,300136,0.042473323626444306
2021-10-01,Free,Preschool,409517,0.05795222189784162
2021-10-01,Free,Professional & Career,79634,0.011269293432538135
2021-10-01,Free,Subject Learning,1989877,0.28159464308786053
2021-10-01,Free,Teaching and Learning,1022972,0.1447644428418816
2021-10-01,Paid,Cognitive Development,41336,0.010616674260523571
2021-10-01,Paid,Education Management,87230,0.022404018186217123
2021-10-01,Paid,Entertainment,539034,0.1384446582481871
2021-10-01,Paid,Hobby,182448,0.04685966192868213
2021-10-01,Paid,Licensing Exams,1594928,0.4096388389052723
2021-10-01,Paid,Parents,20639,0.005300888815147715
2021-10-01,Paid,Preschool,209560,0.05382306604498063
2021-10-01,Paid,Professional,14729,0.0037829735625907602
2021-10-01,Paid,Subject Learning,1054795,0.2709119151981072
2021-10-01,Paid,Teaching and Learning,81912,0.021038151297368073
2021-10-01,Paid,Translating,38384,0.00985848714960172
2021-10-01,Paid,Well-being,28503,0.00732066640332164
2021-11-01,Free,Cognitive Development,124773,0.018347572934885256
2021-11-01,Free,Education Management,315268,0.046359409680262594
2021-11-01,Free,Licensing Exam,389570,0.0572853420871763
2021-11-01,Free,Non-Education,2241742,0.3296428301491151
2021-11-01,Free,Parents,236290,0.03474588259306129
2021-11-01,Free,Preschool,539262,0.07929719471369681
2021-11-01,Free,Professional & Career,74439,0.010946077931122306
2021-11-01,Free,Subject Learning,1988595,0.2924181657926646
2021-11-01,Free,Teaching and Learning,890579,0.13095752411801573
2021-11-01,Paid,Cognitive Development,42565,0.012205854394035893
2021-11-01,Paid,Education Management,92367,0.026486976455160655
2021-11-01,Paid,Entertainment,513770,0.14732765915714366
2021-11-01,Paid,Hobby,145342,0.04167798165953165
2021-11-01,Paid,Licensing Exams,1371453,0.3932751233704618
2021-11-01,Paid,Parents,30539,0.00875730265099171
2021-11-01,Paid,Preschool,234014,0.06710538729392494
2021-11-01,Paid,Professional,8004,0.002295211055323935
2021-11-01,Paid,Subject Learning,939611,0.2694409738760592
2021-11-01,Paid,Teaching and Learning,65558,0.018799281155038296
2021-11-01,Paid,Translating,27027,0.007750208544757619
2021-11-01,Paid,Well-being,17011,0.004878040387570647
2021-12-01,Free,Cognitive Development,128718,0.01835376228742307
2021-12-01,Free,Education Management,284629,0.040584945431928254
2021-12-01,Free,Licensing Exam,397435,0.05666983261627735
2021-12-01,Free,Non-Education,2238354,0.3191645087019887
2021-12-01,Free,Parents,230711,0.032896835338442676
2021-12-01,Free,Preschool,684645,0.09762280008446969
2021-12-01,Free,Professional & Career,57386,0.00818260851338632
2021-12-01,Free,Subject Learning,2153984,0.30713428041853275
2021-12-01,Free,Teaching and Learning,837305,0.1193904266075512
2021-12-01,Paid,Cognitive Development,47036,0.012674750741040151
2021-12-01,Paid,Education Management,54660,0.014729183508488277
2021-12-01,Paid,Entertainment,610368,0.16447534357316088
2021-12-01,Paid,Hobby,168428,0.045386149285906764
2021-12-01,Paid,Licensing Exams,1344720,0.3623605497170574
2021-12-01,Paid,Parents,34432,0.00927836162759364
2021-12-01,Paid,Preschool,285787,0.07701077876583132
2021-12-01,Paid,Professional,13716,0.0036960388035569927
2021-12-01,Paid,Subject Learning,1043251,0.28112395580706007
2021-12-01,Paid,Teaching and Learning,53449,0.014402856372945298
2021-12-01,Paid,Translating,29520,0.007954729183508489
2021-12-01,Paid,Well-being,25633,0.006907302613850714
2022-01-01,Free,Cognitive Development,125691,0.018137386470878536
2022-01-01,Free,Education Management,262190,0.03783438240446526
2022-01-01,Free,Licensing Exam,468388,0.06758904117495967
2022-01-01,Free,Non-Education,2142808,0.3092101807519257
2022-01-01,Free,Parents,217952,0.03145077735160766
2022-01-01,Free,Preschool,649686,0.09375059524324886
2022-01-01,Free,Professional & Career,67178,0.009693879023483608
2022-01-01,Free,Subject Learning,2149392,0.310160261127802
2022-01-01,Free,Teaching and Learning,846655,0.12217349645162873
2022-01-01,Paid,Cognitive Development,44512,0.01146390089412349
2022-01-01,Paid,Education Management,50257,0.012943504386142259
2022-01-01,Paid,Entertainment,569097,0.14656882654436995
2022-01-01,Paid,Hobby,166634,0.04291597011123682
2022-01-01,Paid,Licensing Exams,1456558,0.37513112325985626
2022-01-01,Paid,Parents,24121,0.006212274296080892
2022-01-01,Paid,Preschool,307428,0.07917694383713596
2022-01-01,Paid,Professional,22363,0.0057595079011341565
2022-01-01,Paid,Subject Learning,1115946,0.2874077630120761
2022-01-01,Paid,Teaching and Learning,54947,0.014151396531933038
2022-01-01,Paid,Translating,28114,0.0072406566709513785
2022-01-01,Paid,Well-being,42820,0.011028132554959736
2022-02-01,Free,Cognitive Development,116003,0.018219006266861962
2022-02-01,Free,Education Management,225214,0.035371285892477344
2022-02-01,Free,Licensing Exam,450304,0.07072309679916045
2022-02-01,Free,Non-Education,1925577,0.30242407032857127
2022-02-01,Free,Parents,203872,0.0320193895471469
2022-02-01,Free,Preschool,560719,0.08806447225458455
2022-02-01,Free,Professional & Career,73868,0.011601437505241756
2022-02-01,Free,Subject Learning,1967013,0.30893185671059326
2022-02-01,Free,Teaching and Learning,844572,0.13264538469536252
2022-02-01,Paid,Cognitive Development,42879,0.011855868210988501
2022-02-01,Paid,Education Management,56043,0.015495660396661035
2022-02-01,Paid,Entertainment,475052,0.13134993599119638
2022-02-01,Paid,Hobby,152950,0.04229004974161457
2022-02-01,Paid,Licensing Exams,1408094,0.3893322347229096
2022-02-01,Paid,Parents,21495,0.005943279628610691
2022-02-01,Paid,Preschool,265067,0.07328994190820888
2022-02-01,Paid,Professional,24250,0.006705025866192568
2022-02-01,Paid,Subject Learning,1041627,0.2880056073370955
2022-02-01,Paid,Teaching and Learning,60765,0.01680127409316253
2022-02-01,Paid,Translating,26046,0.0072016125241588305
2022-02-01,Paid,Well-being,42422,0.011729509579200872
2022-03-01,Free,Cognitive Development,110115,0.015470311374524837
2022-03-01,Free,Education Management,254341,0.03573295613956338
2022-03-01,Free,Licensing Exam,480111,0.06745190631916173
2022-03-01,Free,Non-Education,2261266,0.3176904973947807
2022-03-01,Free,Parents,238102,0.03345150142030707
2022-03-01,Free,Preschool,560736,0.0787790992953327
2022-03-01,Free,Professional & Career,79774,0.011207634015268985
2022-03-01,Free,Subject Learning,2232726,0.3136808466966112
2022-03-01,Free,Teaching and Learning,900656,0.12653524734444938
2022-03-01,Paid,Cognitive Development,46091,0.011498909885080757
2022-03-01,Paid,Education Management,82056,0.020471557343737096
2022-03-01,Paid,Entertainment,552932,0.13794700137939017
2022-03-01,Paid,Hobby,167907,0.041889901761173645
2022-03-01,Paid,Licensing Exams,1571949,0.39217417489190537
2022-03-01,Paid,Parents,33479,0.008352433317624235
2022-03-01,Paid,Preschool,269971,0.06735311016435176
2022-03-01,Paid,Professional,27110,0.006763477620024285
2022-03-01,Paid,Subject Learning,1114309,0.2780008846658665
2022-03-01,Paid,Teaching and Learning,58022,0.014475488693067098
2022-03-01,Paid,Translating,39206,0.009781221083388863
2022-03-01,Paid,Well-being,45261,0.011291839194390231
2022-04-01,Free,Cognitive Development,108747,0.015645359760405746
2022-04-01,Free,Education Management,237585,0.03418119854962435
2022-04-01,Free,Licensing Exam,449380,0.06465200666805644
2022-04-01,Free,Non-Education,2432614,0.3499785850478603
2022-04-01,Free,Parents,202920,0.029193967673421188
2022-04-01,Free,Preschool,536063,0.07712303318015563
2022-04-01,Free,Professional & Career,69141,0.009947270446028063
2022-04-01,Free,Subject Learning,2113605,0.3040829688763128
2022-04-01,Free,Teaching and Learning,800696,0.11519560979813548
2022-04-01,Paid,Cognitive Development,44647,0.011361383713577193
2022-04-01,Paid,Education Management,75888,0.019311324103656373
2022-04-01,Paid,Entertainment,571832,0.14551487830542417
2022-04-01,Paid,Hobby,155376,0.0395387451761769
2022-04-01,Paid,Licensing Exams,1578151,0.40159426319720387
2022-04-01,Paid,Parents,26175,0.006660788377783122
2022-04-01,Paid,Preschool,263677,0.06709825012755379
2022-04-01,Paid,Professional,29336,0.007465172410721897
2022-04-01,Paid,Subject Learning,1023967,0.260570295810256
2022-04-01,Paid,Teaching and Learning,57946,0.014745598599389523
2022-04-01,Paid,Translating,37719,0.009598405991274176
2022-04-01,Paid,Well-being,65001,0.016540894186983027
2022-05-01,Free,Cognitive Development,129751,0.018042194353330328
2022-05-01,Free,Education Management,232521,0.03233261457122273
2022-05-01,Free,Licensing Exam,483224,0.06719348077620746
2022-05-01,Free,Non-Education,2546748,0.3541315472324322
2022-05-01,Free,Parents,206563,0.028723091091451877
2022-05-01,Free,Preschool,508761,0.07074446317480937
2022-05-01,Free,Professional & Career,79929,0.01111432322269069
2022-05-01,Free,Subject Learning,2168927,0.30159461177320934
2022-05-01,Free,Teaching and Learning,835107,0.11612367380464605
2022-05-01,Paid,Cognitive Development,48832,0.011887796263738083
2022-05-01,Paid,Education Management,90707,0.022081961330580158
2022-05-01,Paid,Entertainment,582274,0.14175038257027828
2022-05-01,Paid,Hobby,153215,0.037299080614118414
2022-05-01,Paid,Licensing Exams,1714961,0.4174948183211117
2022-05-01,Paid,Parents,33241,0.008092280381776656
2022-05-01,Paid,Preschool,299942,0.07301870468008945
2022-05-01,Paid,Professional,29467,0.007173527451334577
2022-05-01,Paid,Subject Learning,991549,0.24138541320267923
2022-05-01,Paid,Teaching and Learning,57432,0.013981403895376098
2022-05-01,Paid,Translating,39809,0.009691212349753222
2022-05-01,Paid,Well-being,66313,0.016143418939164145
2022-06-01,Free,Cognitive Development,131959,0.019136096438768086
2022-06-01,Free,Education Management,220731,0.0320094097638336
2022-06-01,Free,Licensing Exam,500753,0.07261693177428168
2022-06-01,Free,Non-Education,2518907,0.36528048312193945
2022-06-01,Free,Parents,218141,0.031633819695885156
2022-06-01,Free,Preschool,492879,0.0714750799615303
2022-06-01,Free,Professional & Career,77926,0.011300475534730046
2022-06-01,Free,Subject Learning,2017782,0.29260960559272464
2022-06-01,Free,Teaching and Learning,716738,0.10393809811630705
2022-06-01,Paid,Cognitive Development,41356,0.01055673261008296
2022-06-01,Paid,Education Management,92310,0.02356349712827058
2022-06-01,Paid,Entertainment,570102,0.14552699425654117
2022-06-01,Paid,Hobby,147959,0.037768730057434585
2022-06-01,Paid,Licensing Exams,1669128,0.4260696873005744
2022-06-01,Paid,Parents,30598,0.007810593490746649
2022-06-01,Paid,Preschool,293471,0.07491282705807276
2022-06-01,Paid,Professional,43752,0.011168347160178685
2022-06-01,Paid,Subject Learning,880641,0.22479668155711552
2022-06-01,Paid,Teaching and Learning,40197,0.010260880663688576
2022-06-01,Paid,Translating,48764,0.01244773452456924
2022-06-01,Paid,Well-being,59222,0.015117294192724952
2022-07-01,Free,Cognitive Development,87795,0.017218287961475908
2022-07-01,Free,Education Management,133254,0.02613367212276907
2022-07-01,Free,Licensing Exam,388329,0.07615878519040922
2022-07-01,Free,Non-Education,1939903,0.3804522862501395
2022-07-01,Free,Parents,155387,0.030474379081608938
2022-07-01,Free,Preschool,458536,0.0899277281018659
2022-07-01,Free,Professional & Career,65076,0.012762655132763895
2022-07-01,Free,Subject Learning,1449406,0.28425639137867703
2022-07-01,Free,Teaching and Learning,421253,0.08261581478029056
2022-07-01,Paid,Cognitive Development,33824,0.011958861009000612
2022-07-01,Paid,Education Management,38839,0.013731971461937524
2022-07-01,Paid,Entertainment,453025,0.16017215611998883
2022-07-01,Paid,Hobby,114921,0.0406316303812488
2022-07-01,Paid,Licensing Exams,1157359,0.4091974757129831
2022-07-01,Paid,Parents,20923,0.007397565305443467
2022-07-01,Paid,Preschool,230636,0.08154398851915401
2022-07-01,Paid,Professional,21904,0.007744409045090747
2022-07-01,Paid,Subject Learning,652550,0.2307164957256194
2022-07-01,Paid,Teaching and Learning,30837,0.010902773088178568
2022-07-01,Paid,Translating,33698,0.01191431227179821
2022-07-01,Paid,Well-being,39847,0.014088361359556748
2022-08-01,Free,Cognitive Development,160632,0.022471165068468142
2022-08-01,Free,Education Management,279884,0.039153590592305006
2022-08-01,Free,Licensing Exam,482636,0.06751701543892369
2022-08-01,Free,Non-Education,2707029,0.37869226246408094
2022-08-01,Free,Parents,232281,0.0324943018406597
2022-08-01,Free,Preschool,566719,0.0792795719186538
2022-08-01,Free,Professional & Career,84056,0.01175877939012873
2022-08-01,Free,Subject Learning,1911317,0.26737835428289086
2022-08-01,Free,Teaching and Learning,723807,0.10125495900388914
2022-08-01,Paid,Cognitive Development,49976,0.012259728841566505
2022-08-01,Paid,Education Management,93782,0.023005880627096808
2022-08-01,Paid,Entertainment,725700,0.17802315552114642
2022-08-01,Paid,Hobby,162779,0.03993169523574024
2022-08-01,Paid,Licensing Exams,1622178,0.39794025957969165
2022-08-01,Paid,Parents,28103,0.0068940123186038
2022-08-01,Paid,Preschool,309549,0.07593618543256904
2022-08-01,Paid,Professional,29262,0.007178329305304928
2022-08-01,Paid,Subject Learning,901553,0.2211620641167922
2022-08-01,Paid,Teaching and Learning,44190,0.010840351719001598
2022-08-01,Paid,Translating,52546,0.0128901815213093
2022-08-01,Paid,Well-being,56818,0.01393815578117748
2022-09-01,Free,Cognitive Development,122089,0.01749502794083024
2022-09-01,Free,Education Management,565224,0.0809950910633049
2022-09-01,Free,Licensing Exam,383285,0.054923717814881916
2022-09-01,Free,Non-Education,2171970,0.31123750572651965
2022-09-01,Free,Parents,418343,0.05994743567275303
2022-09-01,Free,Preschool,365690,0.05240240126204826
2022-09-01,Free,Professional & Career,66237,0.009491585365731331
2022-09-01,Free,Subject Learning,1805365,0.25870398740588413
2022-09-01,Free,Teaching and Learning,1080294,0.1548032477480466
2022-09-01,Paid,Cognitive Development,48426,0.012102778395643339
2022-09-01,Paid,Education Management,127866,0.03195667332295319
2022-09-01,Paid,Entertainment,596883,0.14917487872479213
2022-09-01,Paid,Hobby,145613,0.03639205944172167
2022-09-01,Paid,Licensing Exams,1585570,0.39627064677611634
2022-09-01,Paid,Parents,21401,0.00534860530386906
2022-09-01,Paid,Preschool,256793,0.06417851510660472
2022-09-01,Paid,Professional,19782,0.004943979726234183
2022-09-01,Paid,Subject Learning,1056170,0.2639613318904437
